3,1.470047,1.30625,-9.924355,270,0.7689902,0
3,1.470224,1.30625,-5.774467,270,0.7984399,0
3,1.470231,1.30625,-1.434609,270,0.8070074,0
3,-0.5650651,1.30625,-1.439754,270,178.6027,0
3,-0.5649133,1.306251,-5.779669,270,178.5988,0
3,-0.5650004,1.306249,-9.929948,270,178.5994,0
3,16.95,1.30625,-3.3,270,172,0
3,16.35,1.30625,0.9900827,270,172.0003,0
3,15.71031,1.30625,5.530219,270,172.0191,0
3,8.003247,1.30625,-0.7283105,270,169.174,0
3,8.774217,1.30625,-4.910396,270,169.2006,0
3,9.53,1.306251,-9.049997,270,169.3,0
4,-19.37177,1.783793,9.62829,270,270.001,0
4,-18.76577,1.783808,9.687869,270,271.5173,0
4,-18.1668,1.783804,9.687617,270,271.5687,0
4,-16.36809,1.783843,9.685631,270,271.9604,0
4,-16.96721,1.783804,9.685933,270,271.9042,0
4,-17.56761,1.783798,9.674489,270,271.6961,0
4,-15.7688,1.783796,9.685966,270,271.8902,0
4,-15.16967,1.783811,9.683346,270,271.8701,0
4,-14.5702,1.78382,9.686157,270,271.8676,0
4,-12.77224,1.783802,9.68585,270,271.9256,0
4,-13.37156,1.783802,9.685991,270,271.8952,0
4,-13.97096,1.783825,9.686174,270,271.8591,0
4,-12.17183,1.783805,9.684553,270,272.183,0
4,-11.57086,1.783826,9.686088,270,271.8795,0
4,-10.97058,1.783829,9.687101,270,271.6783,0
4,-10.86385,1.783807,6.764117,270,90.63216,0
4,-11.49103,1.783808,6.777666,270,91.81068,0
4,-12.09871,1.783809,6.779532,270,91.98066,0
4,-13.91731,1.783809,6.801831,270,90.54275,0
4,-13.31282,1.783807,6.792342,270,91.12191,0
4,-12.7007,1.783808,6.783991,270,91.55691,0
4,-14.5229,1.783807,6.806469,270,90.18645,0
4,-15.13797,1.783806,6.810921,270,90.57393,0
4,-15.74008,1.783814,6.789781,270,91.19839,0
4,-17.5422,1.783803,6.783825,270,91.43342,0
4,-16.94015,1.783811,6.774697,270,91.56786,0
4,-16.34098,1.783809,6.778644,270,91.56099,0
4,-18.14124,1.783797,6.789623,270,91.39598,0
4,-18.74027,1.783805,6.787754,270,91.39717,0
4,-19.34071,1.783803,6.789115,270,91.69125,0
4,-19.37177,1.783795,6.103429,270,270.0011,0
4,-18.77053,1.783807,6.110054,270,270.5289,0
4,-18.17172,1.783805,6.11012,270,270.5422,0
4,-16.37529,1.7838,6.096099,270,270.57,0
4,-16.97425,1.783786,6.079479,270,270.5259,0
4,-17.57283,1.783804,6.112075,270,270.5451,0
4,-15.7764,1.7838,6.100064,270,270.5756,0
4,-15.17727,1.783813,6.113049,270,270.5821,0
4,-14.5761,1.783798,6.135537,270,270.9509,0
4,-12.77582,1.783809,6.114771,270,270.9274,0
4,-13.3767,1.783803,6.125021,270,271.2952,0
4,-13.97556,1.783801,6.131286,270,271.2928,0
4,-12.17453,1.783804,6.10626,270,270.4788,0
4,-11.57139,1.783806,6.102226,270,269.8621,0
4,-10.94955,1.783802,6.094182,270,271.4267,0
1,14.83,0.9149991,9.445761,0,280.0001,0
1,13.07,0.9150002,9.76202,0,280,0
2,6.290001,0.8625001,-0.2396268,270,80.48423,0
2,6.56,0.8625001,-1.869649,270,80.48563,0
2,7.26,0.8624995,-6.099651,270,80.48754,0
2,6.99,0.8624999,-4.469692,270,80.48857,0
2,7.67,0.8624994,-8.53,270,80.49931,0
2,7.940001,0.8624989,-10.15999,270,80.491,0
2,3.039996,0.8625,-11.01,270,270.0001,0
2,3.048729,0.8624999,-8.873476,270,270.6299,0
2,3.048688,0.8625005,-4.823535,270,270.6024,0
2,3.039758,0.8625001,-6.960454,270,269.9994,0
2,3.039798,0.8625,-2.660255,270,269.9986,0
2,3.048783,0.8624999,-0.523342,270,270.5942,0
2,-2.299915,0.8625,-0.5196536,270,89.98734,0
2,-2.299979,0.8625,-2.659731,270,89.99557,0
2,-2.299857,0.8624999,-6.959768,270,89.99238,0
2,-2.299908,0.8625011,-4.819617,270,89.9867,0
2,-2.299902,0.8625008,-8.869992,270,89.984,0
2,-2.299898,0.8625,-11.00999,270,89.98664,0
2,-9.339999,0.8625016,-11.00999,270,89.9815,0
2,-9.339999,0.862502,-8.87,270,90.00039,0
2,-9.34,0.8624998,-4.81951,270,89.98616,0
